Hylak_id,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat
"1255768",,Finland,Europe,ECRINS,"1","0",0.50,4.26,1.69,1.79,0.00,"3",3.6,1.404,14.7,"79",1.91,139.0,27.358048,63.428961
"1255773",,Finland,Europe,ECRINS,"1","0",0.44,4.80,2.05,2.26,0.00,"3",5.2,0.067,390.2,"148",4.34,6.3,27.610417,63.428290
"1255790",,Finland,Europe,ECRINS,"1","0",0.34,3.60,1.75,1.77,0.00,"3",5.2,0.008,2563.8,"124",4.84,0.9,26.744109,63.426187
"1255804",,Finland,Europe,ECRINS,"1","0",0.46,3.98,1.66,1.93,0.00,"3",4.2,0.080,279.5,"149",2.76,6.8,28.478693,63.425112
"1255860",,Finland,Europe,ECRINS,"1","0",0.12,2.40,1.96,0.41,0.00,"3",3.4,0.003,1563.7,"150",2.75,0.3,27.634317,63.419517
"1255877",,Finland,Europe,ECRINS,"1","0",0.14,2.20,1.67,0.54,0.00,"3",3.9,0.009,692.5,"121",3.42,0.9,30.057820,63.418012
"1255896",,Finland,Europe,ECRINS,"1","0",0.93,5.46,1.60,5.35,0.00,"3",5.8,0.032,1936.8,"142",4.28,2.9,30.005208,63.417489
"1255918",,Finland,Europe,ECRINS,"1","0",0.44,4.22,1.80,2.22,0.00,"3",5.1,0.013,1980.2,"129",4.16,1.4,26.987391,63.414450
"1255937",,Finland,Europe,ECRINS,"1","0",0.42,7.14,3.10,1.65,0.00,"3",3.9,0.155,123.4,"85",2.47,13.9,27.960580,63.412632
"1255938",,Finland,Europe,ECRINS,"1","0",0.34,4.41,2.14,1.86,0.00,"3",5.5,0.007,3071.2,"168",5.34,0.6,28.817155,63.412591
"1255939",,Finland,Europe,ECRINS,"1","0",0.16,3.20,2.27,0.68,0.00,"3",4.3,0.005,1566.4,"121",3.98,0.5,30.058165,63.412738
"1255952",,Finland,Europe,ECRINS,"1","0",0.12,2.60,2.13,0.61,0.00,"3",5.1,0.007,1005.1,"136",6.37,0.6,28.395361,63.411948
"1255971",,Finland,Europe,ECRINS,"1","0",0.22,2.60,1.57,1.03,0.00,"3",4.7,1.229,9.7,"83",4.42,121.0,27.384375,63.409996
"1255987",,Finland,Europe,ECRINS,"1","0",0.42,3.04,1.33,1.17,0.00,"3",2.8,0.030,452.2,"117",1.24,2.7,29.949304,63.408216
"1256034",,Finland,Europe,ECRINS,"1","0",0.57,5.14,1.93,2.59,0.00,"3",4.6,0.076,395.0,"109",3.12,7.0,27.821825,63.404818
"1256070",,Finland,Europe,ECRINS,"1","0",0.25,3.00,1.70,0.98,0.00,"3",4.0,0.002,5696.2,"121",3.00,0.2,26.638282,63.400779
"1256142",,Finland,Europe,ECRINS,"1","0",0.55,5.24,2.00,2.51,0.00,"3",4.6,0.003,9675.8,"127",3.18,0.3,27.060209,63.394454
"1256153",,Finland,Europe,ECRINS,"1","0",0.28,3.60,1.93,1.11,0.00,"3",4.0,0.091,140.8,"93",2.91,9.7,27.196286,63.392738
"1256154",,Finland,Europe,ECRINS,"1","0",0.25,3.41,1.93,0.82,0.00,"3",3.3,0.003,3158.2,"91",2.04,0.3,27.370451,63.392553
"1256167",,Finland,Europe,ECRINS,"1","0",0.23,2.80,1.65,1.05,0.00,"3",4.6,0.007,1743.5,"134",4.18,0.6,28.428126,63.392072
"1256171",,Finland,Europe,ECRINS,"1","0",0.40,3.41,1.51,2.06,0.00,"3",5.1,0.010,2380.6,"126",4.33,1.1,26.764436,63.391856
"1256210",,Finland,Europe,ECRINS,"1","0",0.42,5.00,2.18,2.12,0.00,"3",5.1,0.872,28.1,"157",4.25,71.4,28.727070,63.388457
"1256249",,Finland,Europe,ECRINS,"1","0",0.20,2.40,1.52,0.67,0.00,"3",3.4,0.002,3868.3,"113",2.27,0.2,27.810537,63.384642
"1256276",,Finland,Europe,ECRINS,"1","0",0.41,5.56,2.45,1.74,0.00,"3",4.3,0.260,77.4,"101",2.95,24.0,27.867109,63.382925
"1256306",,Finland,Europe,ECRINS,"1","0",0.32,3.81,1.90,1.44,0.00,"3",4.5,0.006,2785.7,"132",3.66,0.5,29.676583,63.379917
"1256359",,Finland,Europe,ECRINS,"1","0",0.25,4.20,2.38,0.94,0.00,"3",3.8,0.002,5430.1,"112",2.71,0.2,29.968750,63.374066
"1256399",,Finland,Europe,ECRINS,"1","0",0.36,5.20,2.45,1.67,0.00,"3",4.7,0.318,60.8,"164",3.73,26.0,28.841336,63.370617
"1256400",,Finland,Europe,ECRINS,"1","0",0.34,4.60,2.23,1.13,0.00,"3",3.4,0.019,690.2,"127",1.92,1.7,30.045449,63.370627
"1256530",,Finland,Europe,ECRINS,"1","0",0.81,4.53,1.42,4.19,0.00,"3",5.2,0.029,1670.3,"84",3.57,3.0,27.426042,63.356978
"1256531",,Finland,Europe,ECRINS,"1","0",0.58,3.13,1.16,2.16,0.00,"3",3.7,0.270,92.8,"127",2.02,22.9,28.485347,63.356600
"1256561",,Finland,Europe,ECRINS,"1","0",0.22,3.00,1.81,0.89,0.00,"3",4.1,0.010,1030.8,"116",3.28,0.9,28.061008,63.352304
"1256650",,Finland,Europe,ECRINS,"1","0",0.23,3.20,1.89,0.90,0.00,"3",3.9,0.022,474.6,"131",3.02,1.9,28.115970,63.341154
"1256689",,Finland,Europe,ECRINS,"1","0",0.60,4.55,1.65,3.24,0.00,"3",5.4,0.023,1628.8,"137",4.24,1.8,29.083077,63.337387
"1256709",,Finland,Europe,ECRINS,"1","0",0.69,3.24,1.10,3.13,0.00,"3",4.5,0.055,658.3,"117",2.83,5.1,27.858673,63.334131
"1256724",,Finland,Europe,ECRINS,"1","0",0.20,3.00,1.90,1.29,0.00,"3",6.5,0.011,1355.7,"126",8.86,1.0,28.286492,63.332744
"1256765",,Finland,Europe,ECRINS,"1","0",0.23,2.60,1.53,0.80,0.00,"3",3.5,0.067,138.8,"127",2.38,6.5,27.702096,63.327107
"1256783",,Finland,Europe,ECRINS,"1","0",0.61,3.94,1.42,2.69,0.00,"3",4.4,0.015,2079.1,"118",2.78,1.4,27.842237,63.325275
"1256791",,Finland,Europe,ECRINS,"1","0",0.44,5.40,2.30,1.60,0.00,"3",3.7,0.099,186.5,"89",2.11,9.1,30.044714,63.324079
"1256805",,Finland,Europe,ECRINS,"1","0",0.62,3.89,1.40,2.42,0.00,"3",3.9,0.335,83.7,"84",2.21,31.0,27.939549,63.322877
"1256857",,Finland,Europe,ECRINS,"1","0",0.29,3.20,1.68,1.54,0.00,"3",5.4,0.008,2232.3,"138",5.33,0.9,27.085467,63.317073
"1257008",,Finland,Europe,ECRINS,"1","0",0.23,3.20,1.88,0.63,0.00,"3",2.7,0.007,1039.8,"197",1.43,0.6,28.856555,63.299683
"1257011",,Finland,Europe,ECRINS,"1","0",0.28,2.60,1.39,1.29,0.00,"3",4.7,0.676,22.1,"102",4.02,59.1,28.187679,63.299171
"1257016",,Finland,Europe,ECRINS,"1","0",0.67,3.79,1.31,2.78,0.00,"3",4.1,79.447,0.4,"85",2.39,7928.9,30.041129,63.298850
"1257036",,Finland,Europe,ECRINS,"1","0",0.49,3.36,1.35,2.71,0.00,"3",5.5,0.008,3920.4,"135",4.72,0.9,27.020703,63.296064
"1257069",,Finland,Europe,ECRINS,"1","0",0.82,8.53,2.65,4.77,0.00,"3",5.8,0.114,484.2,"131",4.48,9.3,29.130065,63.291948
"1257090",,Finland,Europe,ECRINS,"1","0",0.30,3.80,1.96,1.24,0.00,"3",4.2,0.071,202.3,"209",3.12,5.8,29.017708,63.290049
"1257114",,Finland,Europe,ECRINS,"1","0",0.97,5.00,1.43,4.18,0.00,"3",4.3,0.101,479.4,"102",2.30,8.5,28.532484,63.286768
"1257146",,Finland,Europe,ECRINS,"1","0",0.27,3.20,1.75,0.79,0.00,"3",2.9,0.024,380.8,"87",1.58,2.6,27.209286,63.283170
"1257152",,Finland,Europe,ECRINS,"1","0",0.88,3.90,1.17,3.67,0.00,"3",4.2,0.062,685.7,"139",2.25,6.7,26.911246,63.282742
"1257223",,Finland,Europe,ECRINS,"1","0",0.75,3.95,1.29,3.84,0.00,"3",5.1,0.010,4440.7,"106",3.58,1.1,26.480513,63.271854
"1257257",,Finland,Europe,ECRINS,"1","0",0.24,2.80,1.62,0.89,0.00,"3",3.7,0.021,487.8,"109",2.62,2.3,26.501477,63.267761
"1257321",,Finland,Europe,ECRINS,"1","0",0.77,6.20,2.00,3.89,0.00,"3",5.1,17.829,2.5,"85",3.47,1497.8,28.373737,63.261338
"1257335",,Finland,Europe,ECRINS,"1","0",0.32,3.60,1.80,2.38,0.00,"3",7.5,0.010,2753.8,"194",10.32,0.8,28.965560,63.258913
"1257346",,Finland,Europe,ECRINS,"1","0",0.23,2.80,1.65,0.81,0.00,"3",3.6,0.127,74.1,"127",2.44,13.5,26.851974,63.257876
"1257355",,Finland,Europe,ECRINS,"1","0",0.46,3.72,1.54,1.84,0.00,"3",4.0,0.405,52.7,"114",2.50,38.8,27.653173,63.256912
"1257375",,Finland,Europe,ECRINS,"1","0",0.65,3.91,1.37,2.46,0.00,"3",3.8,0.233,122.2,"110",2.02,22.2,27.694815,63.254591
"1257400",,Finland,Europe,ECRINS,"1","0",0.53,5.80,2.24,2.29,0.00,"3",4.3,0.051,518.8,"92",2.78,4.4,28.273547,63.251192
"1257481",,Finland,Europe,ECRINS,"1","0",0.57,3.99,1.50,2.81,0.00,"3",5.0,0.106,307.2,"115",3.69,9.9,27.902348,63.241773
"1257554",,Finland,Europe,ECRINS,"1","0",0.87,5.38,1.63,4.35,0.00,"3",5.0,0.054,931.6,"115",3.29,5.0,27.940625,63.232513
"1257619",,Finland,Europe,ECRINS,"1","0",0.81,6.01,1.88,4.53,0.00,"3",5.6,0.009,5831.2,"101",4.16,1.0,26.569778,63.224408
"1257686",,Finland,Europe,ECRINS,"1","0",0.74,8.94,2.93,3.97,0.00,"3",5.4,1.531,30.1,"87",3.97,150.0,27.532755,63.216507
"1257716",,Finland,Europe,ECRINS,"1","0",0.24,2.80,1.62,0.82,0.00,"3",3.4,0.005,1899.1,"130",2.27,0.5,27.722507,63.212928
"1257731",,Finland,Europe,ECRINS,"1","0",0.50,4.24,1.69,1.66,0.00,"3",3.3,0.966,19.8,"178",1.66,78.5,28.924847,63.210855
"1257752",,Finland,Europe,ECRINS,"1","0",0.11,2.20,1.88,0.40,0.00,"3",3.7,0.002,2337.0,"120",3.36,0.2,27.925455,63.208137
"1257806",,Finland,Europe,ECRINS,"1","0",0.43,4.20,1.81,1.74,0.00,"3",4.1,0.008,2521.4,"79",2.66,0.9,27.413473,63.201065
"1257824",,Finland,Europe,ECRINS,"1","0",0.12,2.20,1.80,0.51,0.00,"3",4.3,0.008,737.4,"123",4.42,0.8,27.937683,63.199652
"1257827",,Finland,Europe,ECRINS,"1","0",0.56,4.17,1.57,2.32,0.00,"3",4.1,0.287,93.6,"91",2.52,24.2,28.461458,63.199010
"1257877",,Finland,Europe,ECRINS,"1","0",0.32,4.40,2.20,1.52,0.00,"3",4.8,0.004,4395.1,"104",4.07,0.5,26.380208,63.191153
"1257910",,Finland,Europe,ECRINS,"1","0",0.76,4.92,1.59,3.72,0.00,"3",4.9,1.730,24.9,"67",3.28,170.5,27.465533,63.187132
"1257927",,Finland,Europe,ECRINS,"1","0",0.31,3.80,1.93,1.45,0.00,"3",4.7,0.018,930.7,"174",3.97,1.5,29.107589,63.184358
"1257967",,Finland,Europe,ECRINS,"1","0",0.47,5.16,2.12,2.37,0.00,"3",5.0,0.092,298.6,"132",4.02,8.4,28.066519,63.180173
"1257968",,Finland,Europe,ECRINS,"1","0",0.57,3.28,1.22,1.73,0.00,"3",3.0,0.141,141.8,"146",1.30,11.5,29.174665,63.180198
"1257980",,Finland,Europe,ECRINS,"1","0",0.26,2.60,1.44,1.30,0.00,"3",5.0,0.007,2149.6,"87",4.85,0.7,27.461914,63.179389
"1257985",,Finland,Europe,ECRINS,"1","0",0.53,4.17,1.62,2.69,0.00,"3",5.1,0.014,2225.0,"112",3.95,1.3,28.263542,63.178514
"1257988",,Finland,Europe,ECRINS,"1","0",0.50,3.66,1.46,2.55,0.00,"3",5.1,0.060,492.8,"93",4.04,6.0,27.627083,63.178054
"1258003",,Finland,Europe,ECRINS,"1","0",0.71,4.47,1.49,3.29,0.00,"3",4.6,0.394,96.5,"117",2.93,42.0,26.898405,63.177856
"1258005",,Finland,Europe,ECRINS,"1","0",0.68,3.56,1.22,3.09,0.00,"3",4.5,0.004,8927.5,"94",2.87,0.4,27.131207,63.177040
"1258008",,Finland,Europe,ECRINS,"1","0",0.20,2.60,1.64,0.65,0.00,"3",3.3,0.006,1253.9,"150",2.14,0.5,28.757933,63.176915
"1258101",,Finland,Europe,ECRINS,"1","0",0.24,3.40,1.96,0.97,0.00,"3",4.0,0.009,1244.5,"113",3.16,0.9,27.765685,63.165554
"1258137",,Finland,Europe,ECRINS,"1","0",0.85,5.16,1.57,2.79,0.00,"3",3.3,0.333,97.0,"127",1.36,27.7,28.599545,63.162079
"1258155",,Finland,Europe,ECRINS,"1","0",0.28,2.60,1.39,1.30,0.00,"3",4.7,0.004,3769.7,"152",4.08,0.3,29.177171,63.159790
"1258170",,Finland,Europe,ECRINS,"1","0",0.42,2.83,1.23,1.80,0.00,"3",4.3,0.019,1097.5,"99",2.97,1.6,29.832292,63.158806
"1258174",,Finland,Europe,ECRINS,"1","0",0.24,2.60,1.50,0.67,0.00,"3",2.8,0.858,9.1,"105",1.48,71.4,28.494830,63.158421
"1258181",,Finland,Europe,ECRINS,"1","0",0.78,5.90,1.89,3.91,0.00,"3",5.0,0.019,2380.3,"161",3.42,1.6,28.903687,63.157921
"1258189",,Finland,Europe,ECRINS,"1","0",0.53,5.95,2.31,2.54,0.00,"3",4.8,0.162,181.6,"92",3.51,15.9,27.695136,63.156316
"1258213",,Finland,Europe,ECRINS,"1","0",0.14,2.80,2.12,0.50,0.00,"3",3.6,0.002,2879.8,"171",2.90,0.2,29.325661,63.153553
"1258227",,Finland,Europe,ECRINS,"1","0",0.52,4.24,1.66,2.41,0.00,"3",4.6,0.039,714.4,"130",3.28,4.2,27.002187,63.152390
"1258253",,Finland,Europe,ECRINS,"1","0",0.58,3.25,1.21,2.21,0.00,"3",3.8,0.141,181.1,"77",2.13,14.3,27.552902,63.149036
"1258282",,Finland,Europe,ECRINS,"1","0",0.18,2.20,1.47,0.65,0.00,"3",3.6,0.006,1256.0,"142",2.77,0.7,27.000927,63.146396
"1258304",,Finland,Europe,ECRINS,"1","0",0.12,2.00,1.64,0.50,0.00,"3",4.2,0.003,1944.8,"78",4.32,0.3,27.615442,63.144061
"1258309",,Finland,Europe,ECRINS,"1","0",0.75,6.27,2.04,3.34,0.00,"3",4.4,0.224,172.7,"106",2.67,24.0,27.084375,63.143269
"1258316",,Finland,Europe,ECRINS,"1","0",0.44,3.39,1.43,1.74,0.00,"3",3.9,0.013,1549.8,"102",2.45,1.1,28.489583,63.142240
"1258319",,Finland,Europe,ECRINS,"1","0",0.16,2.60,1.84,0.49,0.00,"3",3.1,0.031,182.0,"142",2.02,3.3,27.013102,63.141769
"1258324",,Finland,Europe,ECRINS,"1","0",0.67,6.22,2.14,2.68,0.00,"3",4.0,0.433,71.6,"144",2.22,35.6,28.769048,63.141411
"1258325",,Finland,Europe,ECRINS,"1","0",0.41,4.79,2.11,2.38,0.00,"3",5.8,0.014,1968.3,"192",5.67,1.2,29.088769,63.140989
"1258335",,Finland,Europe,ECRINS,"1","0",0.28,4.00,2.14,1.00,0.00,"3",3.6,0.023,501.9,"132",2.34,1.9,28.637242,63.140384
"1258345",,Finland,Europe,ECRINS,"1","0",0.73,6.40,2.12,3.53,0.00,"3",4.9,0.158,258.8,"141",3.24,13.0,28.738542,63.138666
"1258359",,Finland,Europe,ECRINS,"1","0",0.51,5.92,2.35,1.86,0.00,"3",3.7,0.238,90.2,"131",2.03,19.8,28.630125,63.138491
"1258366",,Finland,Europe,ECRINS,"1","0",0.53,4.50,1.74,2.87,0.00,"3",5.4,0.009,3690.7,"204",4.52,0.8,29.025377,63.137632
"1258371",,Finland,Europe,ECRINS,"1","0",0.10,1.40,1.26,0.32,0.00,"3",3.2,0.005,743.7,"80",2.63,0.5,27.611898,63.137276
"1258387",,Finland,Europe,ECRINS,"1","0",0.67,6.46,2.22,3.84,0.00,"3",5.7,0.012,3708.5,"157",4.65,1.0,29.397799,63.135461
"1258402",,Finland,Europe,ECRINS,"1","0",0.30,3.40,1.76,1.01,0.00,"3",3.4,0.032,365.0,"153",2.03,2.6,28.708546,63.133633
"1258403",,Finland,Europe,ECRINS,"1","0",0.58,5.19,1.92,2.71,0.00,"3",4.7,0.185,169.5,"113",3.24,15.7,29.524883,63.133901
"1258413",,Finland,Europe,ECRINS,"1","0",0.78,6.51,2.08,4.46,0.00,"3",5.7,0.083,622.1,"194",4.52,6.8,29.086668,63.132549
"1258424",,Finland,Europe,ECRINS,"1","0",0.21,2.40,1.48,0.69,0.00,"3",3.3,0.002,4017.3,"124",2.18,0.2,26.873480,63.130957
"1258445",,Finland,Europe,ECRINS,"1","0",0.42,3.07,1.34,1.40,0.00,"3",3.3,0.017,956.1,"133",1.78,1.8,27.004394,63.129352
"1258453",,Finland,Europe,ECRINS,"1","0",0.54,4.59,1.76,1.84,0.00,"3",3.4,0.972,21.9,"83",1.72,104.8,27.171508,63.128592
"1258459",,Finland,Europe,ECRINS,"1","0",0.22,3.00,1.81,1.13,0.00,"3",5.2,0.011,1193.3,"191",5.41,0.9,28.982377,63.128239
"1258480",,Finland,Europe,ECRINS,"1","0",0.52,4.85,1.89,1.66,0.00,"3",3.2,0.024,802.0,"120",1.50,2.5,26.953339,63.125683
"1258486",,Finland,Europe,ECRINS,"1","0",0.20,2.80,1.77,0.74,0.00,"3",3.7,0.006,1430.0,"105",2.81,0.6,26.778981,63.125204
"1258491",,Finland,Europe,ECRINS,"1","0",0.40,3.58,1.60,1.32,0.00,"3",3.3,0.004,3820.3,"72",1.76,0.4,27.470319,63.124129
"1258517",,Finland,Europe,ECRINS,"1","0",0.29,3.60,1.89,1.54,0.00,"3",5.3,0.430,41.4,"121",5.29,37.2,29.672001,63.121695
"1258577",,Finland,Europe,ECRINS,"1","0",0.54,4.35,1.67,2.14,0.00,"3",4.0,0.129,192.1,"132",2.38,11.9,28.012324,63.116448
"1258587",,Finland,Europe,ECRINS,"1","0",0.49,4.76,1.92,1.74,0.00,"3",3.6,0.018,1121.9,"133",1.94,1.5,28.678399,63.115163
"1258602",,Finland,Europe,ECRINS,"1","0",0.35,4.00,1.91,1.15,0.00,"3",3.3,0.078,171.0,"134",1.85,6.5,28.661955,63.113540
"1258620",,Finland,Europe,ECRINS,"1","0",0.42,4.01,1.74,1.75,0.00,"3",4.1,0.298,67.9,"115",2.72,25.1,28.524462,63.111738
"1258633",,Finland,Europe,ECRINS,"1","0",0.21,3.40,2.10,0.62,0.00,"3",3.0,0.296,24.4,"92",1.75,25.4,28.457292,63.110434
"1258687",,Finland,Europe,ECRINS,"1","0",0.42,4.52,1.98,2.12,0.00,"3",5.1,0.033,744.5,"82",4.29,3.6,27.164023,63.103996
"1258720",,Finland,Europe,ECRINS,"1","0",0.28,2.80,1.50,1.15,0.00,"3",4.2,0.003,4454.2,"147",3.18,0.3,27.017708,63.100260
"1258755",,Finland,Europe,ECRINS,"1","0",0.65,5.65,1.97,2.31,0.00,"3",3.5,0.048,556.0,"134",1.73,4.0,28.744396,63.096088
"1258792",,Finland,Europe,ECRINS,"1","0",0.22,3.60,2.17,0.88,0.00,"3",4.0,0.004,2544.7,"162",3.19,0.4,27.068750,63.092272
"1258817",,Finland,Europe,ECRINS,"1","0",0.49,3.63,1.46,2.98,0.00,"3",6.0,0.004,8625.4,"105",5.78,0.4,26.447098,63.089376
"1258836",,Finland,Europe,ECRINS,"1","0",0.12,1.80,1.47,0.38,0.00,"3",3.2,0.593,7.4,"75",2.41,58.7,27.674679,63.087198
"1258837",,Finland,Europe,ECRINS,"1","0",0.32,3.60,1.80,1.15,0.00,"3",3.6,0.083,160.3,"112",2.28,7.1,28.499011,63.087299
"1258853",,Finland,Europe,ECRINS,"1","0",0.18,2.40,1.60,0.68,0.00,"3",3.8,0.007,1128.3,"139",3.05,0.6,28.792015,63.085599
"1258868",,Finland,Europe,ECRINS,"1","0",0.68,6.49,2.22,3.08,0.00,"3",4.5,0.371,96.0,"181",2.89,30.5,29.054015,63.083182
"1258897",,Finland,Europe,ECRINS,"1","0",0.62,4.21,1.51,3.14,0.00,"3",5.1,0.042,866.2,"130",3.76,3.6,29.677222,63.079877
"1258898",,Finland,Europe,ECRINS,"1","0",0.40,4.92,2.19,1.65,0.00,"3",4.1,0.024,796.4,"106",2.73,2.1,28.242009,63.079437
"1258899",,Finland,Europe,ECRINS,"1","0",0.31,3.81,1.93,1.09,0.00,"3",3.5,0.066,191.6,"115",2.22,5.6,28.500699,63.079296
"1258919",,Finland,Europe,ECRINS,"1","0",0.87,5.59,1.70,4.46,0.00,"3",5.1,0.659,78.3,"96",3.47,69.2,26.771509,63.077360
"1258922",,Finland,Europe,ECRINS,"1","0",0.34,4.80,2.33,1.52,0.00,"3",4.5,0.006,2932.9,"97",3.52,0.6,26.702455,63.076975
"1258923",,Finland,Europe,ECRINS,"1","0",0.53,5.71,2.22,1.63,0.00,"3",3.1,0.019,993.3,"119",1.40,1.6,28.702190,63.076597
"1258995",,Finland,Europe,ECRINS,"1","0",0.57,5.57,2.09,2.11,0.00,"3",3.7,0.052,470.5,"73",2.03,5.3,27.494642,63.071097
"1258996",,Finland,Europe,ECRINS,"1","0",0.49,5.16,2.09,2.24,0.00,"3",4.6,0.031,834.6,"85",3.29,3.0,27.929906,63.071094
"1259078",,Finland,Europe,ECRINS,"1","0",0.43,3.86,1.66,1.67,0.00,"3",3.9,0.007,2760.5,"93",2.37,0.7,27.867708,63.063144
"1259081",,Finland,Europe,ECRINS,"1","0",0.58,6.26,2.31,2.86,0.00,"3",4.9,0.118,280.5,"92",3.53,10.8,28.122917,63.062876
"1259098",,Finland,Europe,ECRINS,"1","0",0.33,4.60,2.26,1.18,0.00,"3",3.6,0.044,309.2,"132",2.22,4.7,27.057292,63.060768
"1259108",,Finland,Europe,ECRINS,"1","0",0.27,3.40,1.85,1.09,0.00,"3",4.1,0.036,351.6,"128",3.10,3.9,27.114930,63.059520
"1259109",,Finland,Europe,ECRINS,"1","0",0.56,4.63,1.75,3.39,0.00,"3",6.1,0.219,179.1,"110",5.64,23.4,27.157292,63.059817
"1259177",,Finland,Europe,ECRINS,"1","0",0.48,5.11,2.07,2.53,0.00,"3",5.2,0.015,1954.8,"84",4.29,1.5,27.989585,63.053692
"1259194",,Finland,Europe,ECRINS,"1","0",0.29,2.60,1.37,0.94,0.00,"3",3.3,2.798,3.9,"119",1.89,228.7,28.802083,63.052206
"1259305",,Finland,Europe,ECRINS,"1","0",0.52,7.68,3.00,2.71,0.00,"3",5.2,0.053,592.8,"80",4.14,5.4,27.541439,63.041549
"1259312",,Finland,Europe,ECRINS,"1","0",0.45,3.32,1.39,2.15,0.00,"3",4.8,0.065,382.5,"119",3.63,5.6,29.695240,63.041281
"1259439",,Finland,Europe,ECRINS,"1","0",0.25,4.00,2.27,1.06,0.00,"3",4.3,0.130,94.7,"94",3.52,13.9,27.242461,63.029741
"1259469",,Finland,Europe,ECRINS,"1","0",0.87,4.81,1.46,2.75,0.00,"3",3.2,0.010,3185.5,"102",1.26,1.1,26.813822,63.025867
"1259483",,Finland,Europe,ECRINS,"1","0",0.45,3.36,1.41,1.58,0.00,"3",3.5,0.233,78.5,"100",1.90,24.8,27.053329,63.024525
"1259495",,Finland,Europe,ECRINS,"1","0",0.55,4.43,1.68,3.25,0.00,"3",5.9,0.037,1017.8,"100",5.32,3.8,27.668900,63.023307
"1259538",,Finland,Europe,ECRINS,"1","0",0.15,2.20,1.61,0.65,0.00,"3",4.4,0.005,1505.6,"131",4.28,0.4,28.842571,63.017829
"1259546",,Finland,Europe,ECRINS,"1","0",0.96,9.12,2.62,4.72,0.00,"3",4.9,0.194,281.7,"79",3.03,20.2,27.575976,63.017369
"1259580",,Finland,Europe,ECRINS,"1","0",0.33,4.20,2.07,1.15,0.00,"3",3.5,0.005,2655.5,"168",2.11,0.4,28.964583,63.015242
"1259594",,Finland,Europe,ECRINS,"1","0",0.73,7.58,2.50,3.43,0.00,"3",4.7,0.022,1804.1,"124",3.02,1.9,28.466069,63.013493
"1259622",,Finland,Europe,ECRINS,"1","0",0.83,5.39,1.66,3.49,0.00,"3",4.2,0.149,271.0,"133",2.28,12.9,28.511240,63.010608
"1259623",,Finland,Europe,ECRINS,"1","0",0.40,2.66,1.18,1.64,0.00,"3",4.1,0.002,9466.6,"129",2.73,0.2,28.543854,63.010512
"1259636",,Finland,Europe,ECRINS,"1","0",0.42,4.26,1.85,1.90,0.00,"3",4.5,0.314,69.9,"75",3.28,33.3,27.325747,63.009234
"1259644",,Finland,Europe,ECRINS,"1","0",0.31,3.80,1.93,0.95,0.00,"3",3.1,0.006,1836.3,"130",1.67,0.5,28.494423,63.008820
"1259667",,Finland,Europe,ECRINS,"1","0",0.73,5.50,1.82,3.06,0.00,"3",4.2,0.068,520.2,"150",2.42,5.7,28.917708,63.006177
"1259715",,Finland,Europe,ECRINS,"1","0",0.26,4.40,2.45,0.98,0.00,"3",3.8,0.031,364.5,"105",2.68,3.2,27.024341,63.002193
"1259745",,Finland,Europe,ECRINS,"1","0",0.25,3.20,1.81,0.84,0.00,"3",3.4,0.015,644.9,"157",2.13,1.3,28.973886,62.999096
"1259754",,Finland,Europe,ECRINS,"1","0",0.78,6.78,2.16,3.77,0.00,"3",4.8,0.240,182.0,"116",3.11,20.6,28.534155,62.998629
"1259769",,Finland,Europe,ECRINS,"1","0",0.41,3.28,1.45,1.72,0.00,"3",4.2,0.012,1662.9,"76",2.90,1.3,27.327800,62.997442
"1259770",,Finland,Europe,ECRINS,"1","0",0.33,3.40,1.67,1.50,0.00,"3",4.6,0.189,91.6,"87",3.66,17.0,28.296636,62.997403
"1259774",,Finland,Europe,ECRINS,"1","0",0.44,3.22,1.37,1.63,0.00,"3",3.7,0.006,3135.7,"111",2.13,0.5,28.773958,62.996763
"1259803",,Finland,Europe,ECRINS,"1","0",0.11,1.80,1.54,0.32,0.00,"3",3.0,0.016,232.9,"131",2.10,1.4,29.790801,62.994246
"1259826",,Finland,Europe,ECRINS,"1","0",0.54,4.38,1.68,1.83,0.00,"3",3.4,0.601,35.3,"146",1.70,49.9,29.125862,62.990881
"1259847",,Finland,Europe,ECRINS,"1","0",0.18,2.60,1.73,0.58,0.00,"3",3.2,0.022,304.5,"116",2.17,1.9,29.729576,62.988432
"1259866",,Finland,Europe,ECRINS,"1","0",0.35,5.20,2.49,1.81,0.00,"3",5.2,0.009,2323.4,"138",4.70,1.0,27.120552,62.987075
"1259921",,Finland,Europe,ECRINS,"1","0",0.14,2.80,2.12,0.58,0.00,"3",4.1,0.102,65.3,"100",3.93,10.8,27.259375,62.981022
"1259950",,Finland,Europe,ECRINS,"1","0",0.43,5.21,2.25,1.33,0.00,"3",3.1,0.003,5119.9,"90",1.53,0.3,27.350729,62.977059
"1259958",,Finland,Europe,ECRINS,"1","0",0.11,1.60,1.37,0.37,0.00,"3",3.4,0.003,1436.8,"95",2.84,0.3,27.275542,62.976833
"1259971",,Finland,Europe,ECRINS,"1","0",0.21,2.80,1.73,0.65,0.00,"3",3.1,0.032,234.1,"75",1.89,2.9,28.216262,62.974738
